cell_id	parent_id	cell_type	cell_type_name	x	y	angle	shape_path	size_scale	cell_cycle_phase	ecDNA_count	ecDNA_cargo	egfr_expression	O2_local	glucose_local	is_hypoxic	is_quiescent	generation	time_born_hr	migration_rate	VEGF_secretion	activation_level	exhaustion_level	kills_performed
58799	47481	6	Tumor	5426	3617	5.4757	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.4345	M	39	EGFR	133.1428	5.51	0.3882	True	False	17	239.0	153.14	1292.33	0.0000	0.0000	0
58800	50282	6	Tumor	1806	713	3.5553	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9245	G0	9	EGFR	33.7273	3.84	0.2520	True	True	15	239.0	53.73	948.45	0.0000	0.0000	0
58801	49111	6	Tumor	1315	4789	-1.6197	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1468	G2	21	EGFR	86.5519	2.71	0.2307	True	False	15	239.0	106.55	1158.20	0.0000	0.0000	0
58802	54251	6	Tumor	4237	271	3.8457	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8431	G2	23	EGFR	73.2362	8.20	0.8006	True	False	22	239.0	93.24	1113.47	0.0000	0.0000	0
58803	51371	6	Tumor	4525	5327	0.1002	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.7171	G0	15	EGFR	58.0106	5.92	0.5349	True	True	18	239.0	78.01	1056.99	0.0000	0.0000	0
58804	51204	6	Tumor	3454	5788	-2.7534	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8171	G2	22	EGFR	86.5482	11.14	1.4126	True	False	29	239.0	106.55	1158.19	0.0000	0.0000	0
58805	52736	6	Tumor	746	3201	5.1604	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1664	G0	46	EGFR	142.7144	3.61	0.3162	True	True	17	239.0	162.71	1316.78	0.0000	0.0000	0
58806	46912	6	Tumor	2217	435	4.0549	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9891	S	2	EGFR	14.3043	6.34	0.5483	True	False	18	239.0	34.30	826.93	0.0000	0.0000	0
58807	53556	6	Tumor	4406	5951	4.3980	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0113	G1	24	EGFR	88.5449	15.37	2.4054	True	False	19	239.0	108.54	1164.59	0.0000	0.0000	0
58808	47271	6	Tumor	2791	95	0.5695	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8578	G2	16	EGFR	57.9931	12.08	1.3998	True	False	20	239.0	77.99	1056.92	0.0000	0.0000	0
58809	49202	6	Tumor	2849	5906	5.2100	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0168	S	24	EGFR	99.7950	15.93	2.9441	True	False	23	239.0	119.80	1199.38	0.0000	0.0000	0
58810	55245	6	Tumor	5798	4134	-2.1586	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0923	M	31	EGFR	101.0914	11.88	1.6171	True	False	24	239.0	121.09	1203.27	0.0000	0.0000	0
58811	51466	8	Necrotic	5582	3612	-1.4888	M -0.5 -0.5 L 0.5 -0.5 L 0.5 0.5 L -0.5 0.5 Z	1.0142	G0	20	EGFR	66.4488	6.75	0.5903	True	True	18	239.0	0.00	0.00	0.0000	0.0000	0
58812	47848	6	Tumor	468	3847	-1.4693	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8063	G0	26	EGFR	85.9110	7.69	0.7767	True	True	21	239.0	105.91	1156.13	0.0000	0.0000	0
58813	45737	6	Tumor	765	2851	1.8906	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8756	G0	20	EGFR	75.2069	3.04	0.2639	True	True	24	239.0	95.21	1120.33	0.0000	0.0000	0
58814	44485	6	Tumor	5883	3083	5.1221	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8539	G1	19	EGFR	57.7803	10.16	0.7809	True	False	20	239.0	77.78	1056.08	0.0000	0.0000	0
58815	48698	6	Tumor	776	1702	2.9961	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8735	G0	17	EGFR	53.2432	3.69	0.2961	True	True	24	239.0	73.24	1037.81	0.0000	0.0000	0
58816	51249	6	Tumor	2269	13	3.2609	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0614	S	29	EGFR	41.1226	18.65	4.2179	False	False	22	239.0	30.56	196.95	0.0000	0.0000	0
58818	52117	6	Tumor	5417	3509	0.2914	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9039	S	14	EGFR	48.8272	6.09	0.5111	True	False	21	239.0	68.83	1019.26	0.0000	0.0000	0
58819	46208	6	Tumor	3351	5725	-0.5779	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.7893	G0	33	EGFR	119.2587	3.52	0.0604	True	True	21	239.0	139.26	1255.23	0.0000	0.0000	0
58820	42341	6	Tumor	3289	38	5.8137	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.6856	M	28	EGFR	104.4284	17.96	3.8696	True	False	20	239.0	124.43	1213.14	0.0000	0.0000	0
58821	47583	6	Tumor	222	590	-3.0610	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.6541	M	42	EGFR	133.6099	7.65	0.3381	True	False	24	239.0	153.61	1293.54	0.0000	0.0000	0
58822	42830	6	Tumor	5981	3574	0.3992	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1452	M	11	EGFR	43.9155	15.56	2.5078	True	False	17	239.0	63.92	997.61	0.0000	0.0000	0
58823	51348	6	Tumor	3039	275	4.9926	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0895	M	12	EGFR	41.2969	9.32	0.9889	True	False	22	239.0	61.30	985.58	0.0000	0.0000	0
58824	48560	6	Tumor	1166	51	5.1951	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.6864	S	23	EGFR	73.3450	11.07	0.3554	True	False	19	239.0	93.34	1113.85	0.0000	0.0000	0
58825	48016	6	Tumor	5937	1513	-1.4654	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0494	S	20	EGFR	79.5822	15.46	2.6298	True	False	24	239.0	99.58	1135.25	0.0000	0.0000	0
58826	48239	6	Tumor	1525	3775	-0.6472	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.7718	G0	30	EGFR	87.9180	3.18	0.4147	True	True	23	239.0	107.92	1162.59	0.0000	0.0000	0
58827	48284	6	Tumor	1115	1721	-1.0011	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0716	G0	36	EGFR	125.0239	2.87	0.4216	True	True	22	239.0	145.02	1270.88	0.0000	0.0000	0
58828	49887	6	Tumor	2505	5442	2.5269	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1231	G0	18	EGFR	63.0675	3.92	0.3225	True	True	23	239.0	83.07	1076.49	0.0000	0.0000	0
58829	54489	6	Tumor	478	2957	-1.8301	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0241	G0	29	EGFR	105.9161	6.84	0.5865	True	True	26	239.0	125.92	1217.49	0.0000	0.0000	0
58830	47730	6	Tumor	3641	5665	2.8348	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.2022	G0	31	EGFR	97.4923	6.02	0.5301	True	True	21	239.0	117.49	1192.43	0.0000	0.0000	0
58831	52057	6	Tumor	5528	3240	0.3011	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9315	G0	11	EGFR	41.3743	5.76	0.4971	True	True	17	239.0	61.37	985.94	0.0000	0.0000	0
58832	47668	6	Tumor	524	2483	1.3069	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0821	G0	18	EGFR	56.7687	4.16	0.4144	True	True	22	239.0	76.77	1052.07	0.0000	0.0000	0
58833	42694	6	Tumor	304	1415	-1.2984	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1588	M	35	EGFR	134.5495	7.80	0.7665	True	False	25	239.0	154.55	1295.97	0.0000	0.0000	0
58834	47810	6	Tumor	5924	1097	0.6658	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1932	G2	29	EGFR	90.4455	15.03	2.4247	True	False	22	240.0	110.45	1170.62	0.0000	0.0000	0
58835	44416	6	Tumor	5853	3432	5.8353	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.2288	S	26	EGFR	94.6376	7.39	0.1413	True	False	21	240.0	114.64	1183.69	0.0000	0.0000	0
58836	51597	6	Tumor	1933	437	0.8610	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0450	G0	39	EGFR	131.8058	5.94	0.5054	True	True	21	240.0	151.81	1288.84	0.0000	0.0000	0
58837	53694	8	Necrotic	5461	3833	5.0491	M -0.5 -0.5 L 0.5 -0.5 L 0.5 0.5 L -0.5 0.5 Z	0.8525	G0	16	EGFR	62.2726	6.51	0.5325	True	True	19	240.0	0.00	0.00	0.0000	0.0000	0
58838	40557	6	Tumor	2443	5956	4.1625	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8953	G1	27	EGFR	91.1878	15.39	2.4911	True	False	19	240.0	111.19	1172.95	0.0000	0.0000	0
58839	49869	6	Tumor	346	3585	3.5442	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8514	S	9	EGFR	31.8573	6.58	0.5995	True	False	28	240.0	51.86	938.65	0.0000	0.0000	0
58840	50300	6	Tumor	470	1435	0.2576	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8966	G0	23	EGFR	89.1744	3.73	0.2127	True	True	21	240.0	109.17	1166.59	0.0000	0.0000	0
58841	54206	6	Tumor	5509	4361	2.2620	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0535	S	29	EGFR	99.2834	6.81	0.5709	True	False	20	240.0	119.28	1197.85	0.0000	0.0000	0
58842	49277	6	Tumor	5579	2339	-0.3921	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.2628	G0	23	EGFR	86.6231	7.87	0.7071	True	True	22	240.0	106.62	1158.43	0.0000	0.0000	0
58843	56709	6	Tumor	87	4176	2.8195	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9728	M	16	EGFR	62.0169	12.79	1.5113	True	False	22	240.0	82.02	1072.50	0.0000	0.0000	0
58844	49699	6	Tumor	2541	5722	-1.4153	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0213	G0	27	EGFR	79.3591	5.22	0.3298	True	True	18	240.0	99.36	1134.50	0.0000	0.0000	0
58845	47934	6	Tumor	3463	133	3.2677	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8111	G1	24	EGFR	80.6096	9.14	0.6724	True	False	18	240.0	100.61	1138.70	0.0000	0.0000	0
58846	50699	6	Tumor	5327	4477	-2.9052	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8398	M	13	EGFR	44.6260	5.78	0.5099	True	False	15	240.0	64.63	1000.82	0.0000	0.0000	0
58847	50704	6	Tumor	3411	5966	5.2062	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8037	G0	20	EGFR	82.3118	11.63	0.3348	True	True	20	240.0	102.31	1144.36	0.0000	0.0000	0
58848	49413	6	Tumor	2899	5725	4.7662	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9880	G1	18	EGFR	76.5400	10.05	1.0978	True	False	21	240.0	96.54	1124.92	0.0000	0.0000	0
58849	51609	6	Tumor	178	5709	-3.0827	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9054	G2	29	EGFR	95.9038	17.45	3.1501	True	False	26	240.0	115.90	1187.58	0.0000	0.0000	0
58850	46098	6	Tumor	420	2749	5.1637	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0538	M	13	EGFR	50.9214	7.26	0.6579	True	False	26	240.0	70.92	1028.16	0.0000	0.0000	0
58851	49139	6	Tumor	1843	132	4.6451	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0724	S	26	EGFR	97.1408	9.19	0.6478	True	False	19	240.0	117.14	1191.36	0.0000	0.0000	0
58852	47940	6	Tumor	5301	4256	0.4487	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.3341	S	13	EGFR	53.1349	3.81	0.3075	True	False	19	240.0	73.13	1037.36	0.0000	0.0000	0
58853	53250	6	Tumor	5486	16	-2.5710	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.7777	G1	47	EGFR	53.8833	18.33	4.0131	False	False	28	240.0	36.94	208.09	0.0000	0.0000	0
58854	50857	6	Tumor	2329	5309	2.5786	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8442	G2	24	EGFR	73.9367	5.72	0.4666	True	False	18	240.0	93.94	1115.92	0.0000	0.0000	0
58855	46823	6	Tumor	3151	5949	1.7326	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9510	G1	21	EGFR	73.5886	16.49	3.0609	True	False	25	240.0	93.59	1114.70	0.0000	0.0000	0
58856	47164	6	Tumor	5366	3700	-1.0430	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.6170	G0	24	EGFR	81.7048	3.63	0.2992	True	True	16	240.0	101.70	1142.34	0.0000	0.0000	0
58857	53180	6	Tumor	5452	4048	3.1817	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9739	M	24	EGFR	92.8398	5.63	0.4400	True	False	13	240.0	112.84	1178.12	0.0000	0.0000	0
58858	52234	6	Tumor	3005	367	5.6769	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8787	G0	10	EGFR	38.9639	7.46	0.7725	True	True	26	240.0	58.96	974.53	0.0000	0.0000	0
58859	54427	6	Tumor	5496	2401	-2.5910	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9465	G0	51	EGFR	161.6245	4.54	0.3938	True	True	24	240.0	181.62	1362.79	0.0000	0.0000	0
58861	49545	6	Tumor	1878	5293	3.0611	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9143	M	11	EGFR	42.7396	5.22	0.4557	True	False	15	240.0	62.74	992.25	0.0000	0.0000	0
58862	42906	6	Tumor	3919	5984	0.5641	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.8933	G1	19	EGFR	25.0341	19.29	4.5938	False	False	16	240.0	22.52	180.04	0.0000	0.0000	0
58863	48419	8	Necrotic	4231	600	3.1014	M -0.5 -0.5 L 0.5 -0.5 L 0.5 0.5 L -0.5 0.5 Z	1.2924	G0	25	EGFR	82.2257	6.67	0.5524	True	True	17	240.0	0.00	0.00	0.0000	0.0000	0
58864	49350	6	Tumor	4053	178	0.4125	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0062	G1	32	EGFR	107.1027	10.07	1.0278	True	False	19	240.0	127.10	1220.94	0.0000	0.0000	0
58865	48226	6	Tumor	5287	3233	2.1573	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0986	G0	12	EGFR	41.4253	4.41	0.3845	True	True	16	240.0	61.43	986.17	0.0000	0.0000	0
58866	46635	6	Tumor	2377	68	1.5489	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.0791	G0	27	EGFR	87.4986	15.66	2.7420	True	True	18	240.0	107.50	1161.24	0.0000	0.0000	0
58867	46803	6	Tumor	2440	288	5.2595	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1598	G2	5	EGFR	21.4868	8.30	0.8338	True	False	18	240.0	41.49	878.12	0.0000	0.0000	0
58868	47962	6	Tumor	2650	5327	1.0934	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9302	G0	11	EGFR	41.3239	4.06	0.3330	True	True	19	240.0	61.32	985.70	0.0000	0.0000	0
58869	51389	6	Tumor	908	5882	2.2027	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	0.9836	M	30	EGFR	98.1713	15.56	2.6011	True	False	25	240.0	118.17	1194.49	0.0000	0.0000	0
58870	50989	6	Tumor	5703	4076	3.9779	M 0 -0.9 C 0.6 -0.9 0.9 -0.4 0.9 0 C 0.9 0.5 0.5 0.9 0 0.9 C -0.5 0.9 -0.9 0.5 -0.9 0 C -0.9 -0.4 -0.6 -0.9 0 -0.9 Z	1.1950	G0	17	EGFR	64.7087	7.40	0.7051	True	True	21	240.0	84.71	1082.65	0.0000	0.0000	0
