time_hr	parent_id	parent_ecDNA_before	parent_ecDNA_after	daughter_id	daughter_ecDNA	x	y	generation
137.0	6983	14	8	7447	20	1204	1322	11
137.0	6963	16	14	7448	17	1319	1399	12
137.0	6936	24	24	7449	22	1125	1603	8
137.0	6887	17	18	7450	15	1016	1039	10
137.0	7048	22	20	7451	24	707	1008	6
137.0	7306	15	18	7452	11	782	404	12
137.0	6980	14	15	7453	12	841	810	8
137.0	7046	9	6	7454	11	1564	850	12
137.0	7071	15	13	7455	17	903	927	10
137.0	7391	19	18	7456	19	900	971	8
137.0	7112	19	17	7457	20	1188	996	9
137.0	6879	9	10	7458	7	1035	902	11
137.0	6987	4	5	7459	2	1033	1303	11
137.0	7037	8	9	7460	7	847	1039	8
137.0	7144	15	15	7461	15	919	1029	7
138.0	7123	11	10	7462	12	792	1621	7
138.0	7182	13	11	7463	15	1307	1126	8
138.0	7174	17	14	7464	19	1463	1176	11
138.0	6885	17	15	7465	16	1385	1482	12
138.0	6963	14	12	7466	15	1319	1399	13
138.0	7063	19	16	7467	21	1116	960	9
138.0	7091	24	23	7468	22	1037	36	10
138.0	7094	18	16	7469	20	846	1102	9
